TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
72.50	900	30	82	14	13.1	20	0.12	15.4	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.61	900	30	82	14	13.1	20	0.12	15.3	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.69	900	31	82	14	13.1	20	0.12	15.0	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.77	1000	30	82	14	13.0	20	0.12	15.0	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.86	1000	29	82	14	13.1	20	0.12	14.7	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.94	1000	29	82	14	13.1	20	0.42	14.0	1.5	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.02	1000	29	82	14	13.1	20	0.42	14.0	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.11	1000	28	82	14	13.1	20	0.81	14.0	1.4	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.20	1000	29	82	14	13.1	20	0.81	13.4	1.5	0	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.31	900	31	82	14	12.9	20	1.14	13.4	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.42	900	32	82	14	12.8	20	1.14	13.9	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.52	900	31	82	14	12.9	20	1.14	14.2	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.61	900	31	82	14	13.0	20	0.51	16.0	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.69	900	31	82	14	13.1	20	0.51	16.0	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.77	900	30	82	14	13.1	20	0.12	15.9	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.86	900	30	82	14	13.1	20	0.12	15.9	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
73.95	1000	30	82	14	12.9	20	0.12	15.3	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
74.03	1000	30	82	14	13.1	20	0.12	15.2	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
74.13	1000	29	82	14	13.1	20	0.12	14.4	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
74.22	1000	30	82	14	12.7	20	0.46	14.3	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
74.33	900	29	82	14	13.1	20	0.46	14.0	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
74.42	900	30	82	14	13.1	20	0.73	14.2	1.4	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
74.50	900	30	82	14	13.1	20	0.73	14.2	1.4	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
