TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
73.14	3100	51	80	12	13.0	26	1.13	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.23	3100	50	80	12	12.9	26	1.14	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.31	3100	51	80	12	13.1	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.41	3100	51	80	12	13.1	26	1.15	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.52	3100	51	80	12	12.7	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.59	3100	50	80	12	13.0	26	1.13	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.75	3100	51	80	12	12.8	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.84	3000	50	80	12	12.9	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.94	3100	50	80	12	13.0	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
74.11	3100	50	80	12	13.1	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
74.19	3000	50	80	12	13.1	26	1.14	12.4	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
74.28	3100	49	80	12	13.1	26	1.14	12.3	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
74.38	3000	49	80	12	13.2	25	1.14	12.7	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
74.45	3000	48	80	12	12.9	25	1.14	12.7	2.2	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
74.55	3000	47	80	12	13.1	25	1.14	12.7	2.1	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
74.64	3000	45	80	12	12.9	24	1.14	12.3	2.0	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
74.75	3100	31	80	12	12.8	20	1.14	12.1	1.4	3	0.0	0	40	230	33.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
74.83	3000	23	80	12	12.7	20	1.14	11.5	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
74.91	3100	18	80	12	12.9	20	1.13	11.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
74.98	3000	15	80	12	12.7	20	1.14	11.7	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.08	3000	14	80	12	12.8	20	1.14	11.7	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.17	3000	14	80	12	12.8	20	1.14	11.9	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.27	3000	14	80	12	13.1	20	1.14	12.6	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.34	3000	14	80	12	13.2	20	1.14	13.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.42	3000	14	80	12	12.9	20	0.73	14.8	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.52	2900	14	80	12	12.9	20	0.73	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.59	3000	14	80	12	12.9	20	0.11	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.67	2900	14	80	12	13.0	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.77	2900	14	80	12	13.0	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.84	2900	15	80	12	12.9	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
75.92	2900	14	80	12	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
76.02	2900	14	80	12	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
76.11	2900	15	80	12	13.0	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
76.19	2900	14	80	12	12.7	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
76.30	2900	14	80	12	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
76.38	2900	14	80	12	12.8	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
76.45	2900	16	80	12	13.1	22	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Open	I	;
76.55	2900	39	80	12	12.9	29	0.12	18.3	1.8	3	0.0	0	40	225	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
76.63	2900	57	80	12	13.1	30	0.13	18.3	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
76.73	3000	66	80	12	13.0	30	0.12	18.3	3.1	7	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
76.81	2800	66	80	12	12.8	29	0.11	18.3	3.2	7	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
76.89	2900	67	80	12	13.1	30	0.12	17.0	3.2	7	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.00	2900	68	80	12	12.8	30	0.12	14.7	3.3	7	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.09	2900	69	80	12	13.1	30	0.68	13.6	3.4	8	0.0	0	40	325	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.19	2900	68	80	12	13.0	30	0.69	13.4	3.4	7	0.0	0	40	325	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.28	2900	67	80	12	12.9	28	1.14	12.6	3.2	7	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.36	2900	64	80	12	13.0	28	1.14	12.6	3.1	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.44	2900	63	80	12	12.8	28	1.14	12.0	3.0	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.55	2900	62	80	12	13.1	28	1.14	12.3	3.0	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.63	2800	61	80	12	12.7	28	1.14	12.3	2.9	7	0.0	0	40	325	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.72	2900	61	80	12	13.1	28	1.14	12.3	2.9	6	0.0	0	40	325	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.81	2900	59	80	12	12.9	27	1.14	12.0	2.8	6	0.0	0	40	225	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
77.91	2800	58	80	12	12.9	27	1.13	12.2	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.00	2900	57	80	12	13.1	26	1.14	12.1	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.09	2900	57	80	12	12.9	27	1.14	12.2	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.17	2900	58	80	12	13.1	27	1.14	12.2	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.28	2800	58	80	12	13.0	27	1.14	12.7	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.36	2800	58	80	12	13.0	27	1.13	12.6	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.44	2900	58	80	12	13.0	27	1.14	12.7	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.55	2900	57	80	12	12.9	27	1.14	12.3	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.63	2900	58	80	12	13.1	27	1.14	12.3	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.70	2900	55	80	12	12.8	26	1.14	12.3	2.6	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.81	2800	54	80	12	13.1	26	1.14	12.2	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.91	2900	54	80	12	13.0	26	1.14	12.0	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
78.98	2900	53	80	12	12.9	26	1.13	12.0	2.4	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.09	2900	54	80	12	13.1	26	1.14	12.2	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.17	2900	55	80	12	12.9	27	1.14	12.5	2.6	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.25	2800	56	80	12	13.1	26	1.14	12.7	2.6	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.34	2900	57	80	12	12.9	27	1.14	12.6	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.42	2800	58	80	12	13.1	27	1.14	12.6	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.52	2900	57	80	12	13.0	26	1.14	12.6	2.7	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.63	2900	55	80	12	12.8	26	1.14	12.6	2.6	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.72	2900	55	80	12	13.1	27	1.15	12.4	2.6	6	0.0	0	40	225	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.81	2900	54	80	12	13.0	26	1.14	12.4	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
79.91	2800	54	80	12	12.9	26	1.13	12.1	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.00	2900	54	80	12	13.1	26	1.14	12.3	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.09	2900	53	80	12	12.9	26	1.14	12.3	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.17	2900	54	80	12	13.1	26	1.14	12.3	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.25	2900	53	80	12	12.7	26	1.14	12.6	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.34	2900	54	80	12	13.1	26	1.14	12.5	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.44	2900	53	80	12	13.0	26	1.14	12.5	2.5	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.52	2900	52	80	12	13.0	26	1.13	12.8	2.4	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.61	2800	52	80	12	13.0	26	1.14	12.8	2.4	5	0.0	0	40	225	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.69	2800	51	80	12	12.9	25	1.13	12.6	2.3	5	0.0	0	40	225	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.80	2900	51	80	12	13.1	25	1.14	12.0	2.3	5	0.0	0	40	225	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.88	2900	50	80	12	12.9	26	1.14	12.1	2.3	5	0.0	0	40	225	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
80.95	2900	51	80	12	13.1	25	1.14	12.1	2.3	5	0.0	0	40	225	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
81.06	2800	50	80	12	12.8	25	1.14	12.3	2.3	5	0.0	0	40	225	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
81.14	2900	50	80	12	13.1	25	1.14	12.4	2.3	5	0.0	0	40	225	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
81.23	2900	48	80	12	13.0	25	1.14	12.2	2.2	5	0.0	0	40	225	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
81.33	2900	48	80	12	13.2	24	1.14	12.4	2.1	5	0.0	0	40	225	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
81.41	2900	38	80	12	13.0	20	1.14	12.2	1.8	3	0.0	0	40	225	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
81.50	2800	24	80	12	13.1	20	1.14	11.9	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
81.61	2900	18	80	12	12.9	20	1.14	11.4	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
81.69	2800	15	80	12	13.1	20	1.14	11.6	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
81.77	2800	14	80	12	12.9	20	1.14	11.5	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
81.86	2800	14	80	12	13.0	20	1.14	11.7	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
81.95	2800	14	80	12	13.0	20	1.14	12.6	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.03	2800	13	80	12	12.8	20	1.14	13.4	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.13	2800	14	80	12	13.0	20	1.14	15.2	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.20	2800	14	80	12	13.1	20	0.49	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.30	2800	13	80	12	12.7	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.39	2800	14	80	12	13.0	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.48	2800	14	80	12	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.58	2800	14	80	12	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.69	2700	13	80	12	12.7	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.78	2700	14	80	12	12.7	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.89	2700	14	80	12	12.8	20	0.11	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
82.98	2700	14	80	12	12.8	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.09	2700	15	80	12	12.8	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.17	2700	14	80	12	12.7	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.27	2700	14	80	12	12.7	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.36	2600	14	80	12	12.8	20	0.11	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.44	2600	14	80	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.52	2600	14	80	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.61	2500	14	80	14	12.7	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.69	2400	14	80	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.78	2300	14	80	14	12.9	20	0.12	18.3	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.88	2200	14	80	14	13.1	20	0.13	18.3	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
83.97	2000	15	80	14	12.8	20	0.11	18.3	0.0	0	0.0	0	40	120	32.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
84.08	2000	15	80	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	120	29.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
84.17	1800	15	80	14	12.8	20	0.12	18.3	0.0	0	0.0	0	40	115	26.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
84.25	1800	15	80	14	12.9	20	0.12	18.3	0.0	0	0.0	0	40	115	25.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
84.36	1600	16	80	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	115	24.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
84.44	1600	16	80	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	115	22.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
84.53	1500	17	80	14	13.1	20	0.12	18.3	0.9	0	0.0	0	40	115	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
84.63	1400	18	80	14	13.1	20	0.12	18.3	0.9	0	0.0	0	40	110	18.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
84.70	1300	18	80	14	13.1	20	0.12	18.3	0.9	0	0.0	0	40	110	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
84.80	1200	20	80	14	13.1	20	0.12	18.3	1.0	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
84.89	1100	21	80	14	13.1	20	0.12	18.3	1.0	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
84.97	1000	24	80	14	12.9	20	0.11	18.3	1.2	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.06	900	25	82	14	13.1	20	0.12	18.3	1.2	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.16	800	26	80	14	13.1	20	0.12	18.3	1.3	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.23	800	28	80	14	13.0	20	0.12	18.3	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.31	700	30	80	14	13.1	20	0.12	18.3	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.41	600	32	82	14	13.0	20	0.12	18.3	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.48	600	33	82	14	13.0	20	0.12	18.3	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.56	500	35	82	14	12.6	20	0.12	18.3	1.7	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.66	500	37	82	14	12.7	20	0.12	18.3	1.8	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.73	500	39	82	14	12.9	20	0.12	18.3	2.0	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.83	600	40	82	14	13.1	20	0.12	18.3	2.0	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
85.91	600	41	82	14	13.1	20	0.12	18.3	2.1	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.00	700	40	82	14	13.0	20	0.12	18.3	2.1	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.09	700	40	82	14	13.2	20	0.12	18.3	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.19	800	40	82	14	13.1	20	0.12	18.3	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.27	800	39	82	14	12.9	20	0.12	18.3	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.34	800	39	82	14	13.1	20	0.12	18.3	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.45	800	37	82	14	13.2	20	0.12	15.1	1.9	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.53	900	36	82	14	13.2	20	0.12	13.8	1.8	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.63	900	35	82	14	13.2	20	0.34	12.6	1.7	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.72	900	35	82	14	12.9	20	1.13	12.0	1.7	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.81	900	34	82	14	13.0	20	1.14	11.7	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.91	900	33	82	14	13.1	20	1.14	11.1	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
86.98	1000	32	82	14	13.2	20	1.14	10.8	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
87.06	1000	32	82	14	13.2	20	1.14	10.7	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
87.16	1000	32	82	14	13.0	20	1.14	10.7	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
87.25	1000	30	82	14	13.2	20	1.14	10.7	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
87.33	1000	31	82	14	13.0	20	1.14	10.6	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
87.42	1100	29	82	14	13.2	20	1.14	10.8	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
87.50	1100	29	82	14	13.0	20	1.14	10.8	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
87.59	1000	28	82	14	13.2	20	1.14	11.4	1.3	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
87.69	1000	30	82	14	12.8	20	1.14	11.5	1.5	0	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
